"duid","emrikandidatit","data","nrLike","nrReaction","nrKomente","nrShare","nrPosteve"
"","kugjilani","2017-05-23","23","23","0","0","2"
"","RITinKosovo","2017-05-23","189","193","4","5","4"
"","universitetiiliria","2017-05-23","57","57","0","4","1"
"","UniversitetiPrishtines","2017-05-23","348","348","26","22","12"
"","UniversitetiUBT","2017-05-23","137","137","0","5","3"
"","universumcollege","2017-05-23","47","47","0","5","1"
"","www.kolegjifama.eu","2017-05-23","6","6","0","0","1"
"","UGJFA","2017-05-23","0","0","0","0","0"
"","366223313437608","2017-05-23","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-05-23","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-05-23","0","0","0","0","0"
"","akademia.evolucion","2017-05-23","0","0","0","0","0"
"","AAB.edu","2017-05-23","0","0","0","0","0"
"","kolegjibiznesi","2017-05-23","0","0","0","0","0"
"","kolegjidardania","2017-05-23","0","0","0","0","0"
"","RiinvestCollege","2017-05-23","0","0","0","0","0"
"","www.tempulli.org","2017-05-23","0","0","0","0","0"
"","KolegjiUniversi","2017-05-23","0","0","0","0","0"
"","Ibcmitrovica","2017-05-23","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-05-22","46","46","1","0","1"
"","kolegji.ispe","2017-05-22","382","382","4","13","3"
"","KolegjiGlobus","2017-05-22","74","74","1","0","2"
"","KolegjiPjeterBudi","2017-05-22","85","85","2","1","3"
"","RiinvestCollege","2017-05-22","69","70","0","9","2"
"","RITinKosovo","2017-05-22","26","26","0","1","1"
"","universitetiiliria","2017-05-22","137","137","3","5","2"
"","UniversitetiPrishtines","2017-05-22","188","188","22","0","10"
"","UniversitetiUBT","2017-05-22","227","235","22","4","5"
"","universumcollege","2017-05-22","610","631","53","20","2"
"","UGJFA","2017-05-22","0","0","0","0","0"
"","366223313437608","2017-05-22","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-05-22","0","0","0","0","0"
"","akademia.evolucion","2017-05-22","0","0","0","0","0"
"","AAB.edu","2017-05-22","0","0","0","0","0"
"","kolegjibiznesi","2017-05-22","0","0","0","0","0"
"","kolegjidardania","2017-05-22","0","0","0","0","0"
"","www.kolegjifama.eu","2017-05-22","0","0","0","0","0"
"","kugjilani","2017-05-22","0","0","0","0","0"
"","www.tempulli.org","2017-05-22","0","0","0","0","0"
"","KolegjiUniversi","2017-05-22","0","0","0","0","0"
"","Ibcmitrovica","2017-05-22","0","0","0","0","0"
"","KolegjiGlobus","2017-05-21","219","219","0","4","3"
"","RiinvestCollege","2017-05-21","270","270","14","8","12"
"","UniversitetiPrishtines","2017-05-21","0","0","0","0","0"
"","UGJFA","2017-05-21","0","0","0","0","0"
"","366223313437608","2017-05-21","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-05-21","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-05-21","0","0","0","0","0"
"","akademia.evolucion","2017-05-21","0","0","0","0","0"
"","AAB.edu","2017-05-21","0","0","0","0","0"
"","RITinKosovo","2017-05-21","0","0","0","0","0"
"","kolegjibiznesi","2017-05-21","0","0","0","0","0"
"","kolegjidardania","2017-05-21","0","0","0","0","0"
"","www.kolegjifama.eu","2017-05-21","0","0","0","0","0"
"","kugjilani","2017-05-21","0","0","0","0","0"
"","universitetiiliria","2017-05-21","0","0","0","0","0"
"","kolegji.ispe","2017-05-21","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-05-21","0","0","0","0","0"
"","www.tempulli.org","2017-05-21","0","0","0","0","0"
"","UniversitetiUBT","2017-05-21","0","0","0","0","0"
"","KolegjiUniversi","2017-05-21","0","0","0","0","0"
"","universumcollege","2017-05-21","0","0","0","0","0"
"","Ibcmitrovica","2017-05-21","0","0","0","0","0"
"","AAB.edu","2017-05-20","230","230","1","7","4"
"","RiinvestCollege","2017-05-20","54","54","1","0","1"
"","RITinKosovo","2017-05-20","48","49","0","0","1"
"","www.tempulli.org","2017-05-20","2","2","0","0","1"
"","UniversitetiPrishtines","2017-05-20","0","0","0","0","0"
"","UGJFA","2017-05-20","0","0","0","0","0"
"","366223313437608","2017-05-20","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-05-20","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-05-20","0","0","0","0","0"
"","akademia.evolucion","2017-05-20","0","0","0","0","0"
"","kolegjibiznesi","2017-05-20","0","0","0","0","0"
"","kolegjidardania","2017-05-20","0","0","0","0","0"
"","www.kolegjifama.eu","2017-05-20","0","0","0","0","0"
"","kugjilani","2017-05-20","0","0","0","0","0"
"","KolegjiGlobus","2017-05-20","0","0","0","0","0"
"","universitetiiliria","2017-05-20","0","0","0","0","0"
"","kolegji.ispe","2017-05-20","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-05-20","0","0","0","0","0"
"","UniversitetiUBT","2017-05-20","0","0","0","0","0"
"","KolegjiUniversi","2017-05-20","0","0","0","0","0"
"","universumcollege","2017-05-20","0","0","0","0","0"
"","Ibcmitrovica","2017-05-20","0","0","0","0","0"
"","AAB.edu","2017-05-19","195","195","0","2","4"
"","KolegjiPjeterBudi","2017-05-19","18","18","0","3","1"
"","RiinvestCollege","2017-05-19","44","44","0","1","2"
"","RITinKosovo","2017-05-19","241","243","1","0","1"
"","universitetiiliria","2017-05-19","73","73","1","9","1"
"","UniversitetiPrishtines","2017-05-19","512","516","70","18","8"
"","UniversitetiUBT","2017-05-19","253","257","10","16","3"
"","UGJFA","2017-05-19","0","0","0","0","0"
"","366223313437608","2017-05-19","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-05-19","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-05-19","0","0","0","0","0"
"","akademia.evolucion","2017-05-19","0","0","0","0","0"
"","kolegjibiznesi","2017-05-19","0","0","0","0","0"
"","kolegjidardania","2017-05-19","0","0","0","0","0"
"","www.kolegjifama.eu","2017-05-19","0","0","0","0","0"
"","kugjilani","2017-05-19","0","0","0","0","0"
"","KolegjiGlobus","2017-05-19","0","0","0","0","0"
"","kolegji.ispe","2017-05-19","0","0","0","0","0"
"","www.tempulli.org","2017-05-19","0","0","0","0","0"
"","KolegjiUniversi","2017-05-19","0","0","0","0","0"
"","universumcollege","2017-05-19","0","0","0","0","0"
"","Ibcmitrovica","2017-05-19","0","0","0","0","0"
"","AAB.edu","2017-05-18","307","307","11","10","4"
"","Ibcmitrovica","2017-05-18","52","53","0","0","3"
"","kolegjidardania","2017-05-18","34","34","0","0","1"
"","KolegjiPjeterBudi","2017-05-18","55","55","1","1","2"
"","RiinvestCollege","2017-05-18","425","426","1","30","3"
"","RITinKosovo","2017-05-18","35","35","0","1","1"
"","universitetiiliria","2017-05-18","92","92","0","2","2"
"","UniversitetiPrishtines","2017-05-18","14","14","0","0","2"
"","UniversitetiUBT","2017-05-18","281","281","10","20","6"
"","www.kolegjifama.eu","2017-05-18","4","4","0","0","1"
"","UGJFA","2017-05-18","0","0","0","0","0"
"","366223313437608","2017-05-18","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-05-18","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-05-18","0","0","0","0","0"
"","akademia.evolucion","2017-05-18","0","0","0","0","0"
"","kolegjibiznesi","2017-05-18","0","0","0","0","0"
"","kugjilani","2017-05-18","0","0","0","0","0"
"","KolegjiGlobus","2017-05-18","0","0","0","0","0"
"","kolegji.ispe","2017-05-18","0","0","0","0","0"
"","www.tempulli.org","2017-05-18","0","0","0","0","0"
"","KolegjiUniversi","2017-05-18","0","0","0","0","0"
"","universumcollege","2017-05-18","0","0","0","0","0"
"","AAB.edu","2017-05-17","65","65","0","24","1"
"","kolegji.ispe","2017-05-17","37","37","1","1","1"
"","kolegjidardania","2017-05-17","67","67","0","0","2"
"","KolegjiPjeterBudi","2017-05-17","7","7","0","0","1"
"","RITinKosovo","2017-05-17","38","39","1","2","2"
"","universitetiiliria","2017-05-17","72","72","2","4","1"
"","UniversitetiPrishtines","2017-05-17","1730","1758","26","52","6"
"","UniversitetiUBT","2017-05-17","117","117","1","9","5"
"","universumcollege","2017-05-17","82","82","1","4","4"
"","UGJFA","2017-05-17","0","0","0","0","0"
"","366223313437608","2017-05-17","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-05-17","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-05-17","0","0","0","0","0"
"","akademia.evolucion","2017-05-17","0","0","0","0","0"
"","kolegjibiznesi","2017-05-17","0","0","0","0","0"
"","www.kolegjifama.eu","2017-05-17","0","0","0","0","0"
"","kugjilani","2017-05-17","0","0","0","0","0"
"","KolegjiGlobus","2017-05-17","0","0","0","0","0"
"","RiinvestCollege","2017-05-17","0","0","0","0","0"
"","www.tempulli.org","2017-05-17","0","0","0","0","0"
"","KolegjiUniversi","2017-05-17","0","0","0","0","0"
"","Ibcmitrovica","2017-05-17","0","0","0","0","0"
"","AAB.edu","2017-05-16","421","421","8","28","7"
"","kolegji.ispe","2017-05-16","43","43","0","6","1"
"","KolegjiGlobus","2017-05-16","6","6","0","0","1"
"","KolegjiUniversi","2017-05-16","41","41","3","2","1"
"","RiinvestCollege","2017-05-16","82","82","0","2","3"
"","RITinKosovo","2017-05-16","575","591","7","9","3"
"","UniversitetiPrishtines","2017-05-16","122","122","2","6","8"
"","UniversitetiUBT","2017-05-16","212","212","5","4","6"
"","universumcollege","2017-05-16","180","180","18","28","3"
"","www.kolegjifama.eu","2017-05-16","39","41","2","1","1"
"","www.tempulli.org","2017-05-16","48","48","1","0","1"
"","UGJFA","2017-05-16","0","0","0","0","0"
"","366223313437608","2017-05-16","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-05-16","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-05-16","0","0","0","0","0"
"","akademia.evolucion","2017-05-16","0","0","0","0","0"
"","kolegjibiznesi","2017-05-16","0","0","0","0","0"
"","kolegjidardania","2017-05-16","0","0","0","0","0"
"","kugjilani","2017-05-16","0","0","0","0","0"
"","universitetiiliria","2017-05-16","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-05-16","0","0","0","0","0"
"","Ibcmitrovica","2017-05-16","0","0","0","0","0"
"","Ibcmitrovica","2017-05-15","17","17","0","4","2"
"","kolegji.ispe","2017-05-15","41","41","0","12","1"
"","kolegjibiznesi","2017-05-15","40","40","0","2","1"
"","KolegjiGlobus","2017-05-15","53","53","0","2","1"
"","KolegjiPjeterBudi","2017-05-15","10","10","0","0","1"
"","RiinvestCollege","2017-05-15","19","19","0","1","1"
"","RITinKosovo","2017-05-15","540","555","7","9","2"
"","UniversitetiPrishtines","2017-05-15","608","618","4","8","6"
"","UniversitetiUBT","2017-05-15","142","167","21","10","3"
"","universumcollege","2017-05-15","58","58","0","1","2"
"","UGJFA","2017-05-15","0","0","0","0","0"
"","366223313437608","2017-05-15","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-05-15","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-05-15","0","0","0","0","0"
"","akademia.evolucion","2017-05-15","0","0","0","0","0"
"","AAB.edu","2017-05-15","0","0","0","0","0"
"","kolegjidardania","2017-05-15","0","0","0","0","0"
"","www.kolegjifama.eu","2017-05-15","0","0","0","0","0"
"","kugjilani","2017-05-15","0","0","0","0","0"
"","universitetiiliria","2017-05-15","0","0","0","0","0"
"","www.tempulli.org","2017-05-15","0","0","0","0","0"
"","KolegjiUniversi","2017-05-15","0","0","0","0","0"
"","UniversitetiPrishtines","2017-05-14","0","0","0","0","0"
"","UGJFA","2017-05-14","0","0","0","0","0"
"","366223313437608","2017-05-14","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-05-14","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-05-14","0","0","0","0","0"
"","akademia.evolucion","2017-05-14","0","0","0","0","0"
"","AAB.edu","2017-05-14","0","0","0","0","0"
"","RITinKosovo","2017-05-14","0","0","0","0","0"
"","kolegjibiznesi","2017-05-14","0","0","0","0","0"
"","kolegjidardania","2017-05-14","0","0","0","0","0"
"","www.kolegjifama.eu","2017-05-14","0","0","0","0","0"
"","kugjilani","2017-05-14","0","0","0","0","0"
"","KolegjiGlobus","2017-05-14","0","0","0","0","0"
"","universitetiiliria","2017-05-14","0","0","0","0","0"
"","kolegji.ispe","2017-05-14","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-05-14","0","0","0","0","0"
"","RiinvestCollege","2017-05-14","0","0","0","0","0"
"","www.tempulli.org","2017-05-14","0","0","0","0","0"
"","UniversitetiUBT","2017-05-14","0","0","0","0","0"
"","KolegjiUniversi","2017-05-14","0","0","0","0","0"
"","universumcollege","2017-05-14","0","0","0","0","0"
"","Ibcmitrovica","2017-05-14","0","0","0","0","0"
"","AAB.edu","2017-06-13","150","150","4","8","4"
"","kolegjidardania","2017-06-13","82","82","0","4","2"
"","KolegjiGlobus","2017-06-13","28","28","0","2","2"
"","RiinvestCollege","2017-06-13","24","24","0","12","2"
"","RITinKosovo","2017-06-13","10","10","0","0","2"
"","universitetiiliria","2017-06-13","163","163","0","22","4"
"","UniversitetiPrishtines","2017-06-13","814","817","405","43","27"
"","UniversitetiUBT","2017-06-13","385","391","2","6","6"
"","universumcollege","2017-06-13","182","182","0","0","4"
"","www.kolegjifama.eu","2017-06-13","22","26","0","0","4"
"","UGJFA","2017-06-13","0","0","0","0","0"
"","366223313437608","2017-06-13","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-06-13","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-06-13","0","0","0","0","0"
"","akademia.evolucion","2017-06-13","0","0","0","0","0"
"","kolegjibiznesi","2017-06-13","0","0","0","0","0"
"","kugjilani","2017-06-13","0","0","0","0","0"
"","kolegji.ispe","2017-06-13","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-06-13","0","0","0","0","0"
"","www.tempulli.org","2017-06-13","0","0","0","0","0"
"","KolegjiUniversi","2017-06-13","0","0","0","0","0"
"","Ibcmitrovica","2017-06-13","0","0","0","0","0"
"","RITinKosovo","2017-06-12","26","26","0","0","2"
"","UniversitetiPrishtines","2017-06-12","3","3","0","0","3"
"","UniversitetiUBT","2017-06-12","877","901","78","32","6"
"","www.kolegjifama.eu","2017-06-12","20","20","0","0","2"
"","UGJFA","2017-06-12","0","0","0","0","0"
"","366223313437608","2017-06-12","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-06-12","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-06-12","0","0","0","0","0"
"","akademia.evolucion","2017-06-12","0","0","0","0","0"
"","AAB.edu","2017-06-12","0","0","0","0","0"
"","kolegjibiznesi","2017-06-12","0","0","0","0","0"
"","kolegjidardania","2017-06-12","0","0","0","0","0"
"","kugjilani","2017-06-12","0","0","0","0","0"
"","KolegjiGlobus","2017-06-12","0","0","0","0","0"
"","universitetiiliria","2017-06-12","0","0","0","0","0"
"","kolegji.ispe","2017-06-12","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-06-12","0","0","0","0","0"
"","RiinvestCollege","2017-06-12","0","0","0","0","0"
"","www.tempulli.org","2017-06-12","0","0","0","0","0"
"","KolegjiUniversi","2017-06-12","0","0","0","0","0"
"","universumcollege","2017-06-12","0","0","0","0","0"
"","Ibcmitrovica","2017-06-12","0","0","0","0","0"
"","kolegji.ispe","2017-06-11","69","69","0","14","2"
"","UniversitetiUBT","2017-06-11","302","302","6","8","2"
"","UniversitetiPrishtines","2017-06-11","0","0","0","0","0"
"","UGJFA","2017-06-11","0","0","0","0","0"
"","366223313437608","2017-06-11","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-06-11","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-06-11","0","0","0","0","0"
"","akademia.evolucion","2017-06-11","0","0","0","0","0"
"","AAB.edu","2017-06-11","0","0","0","0","0"
"","RITinKosovo","2017-06-11","0","0","0","0","0"
"","kolegjibiznesi","2017-06-11","0","0","0","0","0"
"","kolegjidardania","2017-06-11","0","0","0","0","0"
"","www.kolegjifama.eu","2017-06-11","0","0","0","0","0"
"","kugjilani","2017-06-11","0","0","0","0","0"
"","KolegjiGlobus","2017-06-11","0","0","0","0","0"
"","universitetiiliria","2017-06-11","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-06-11","0","0","0","0","0"
"","RiinvestCollege","2017-06-11","0","0","0","0","0"
"","www.tempulli.org","2017-06-11","0","0","0","0","0"
"","KolegjiUniversi","2017-06-11","0","0","0","0","0"
"","universumcollege","2017-06-11","0","0","0","0","0"
"","Ibcmitrovica","2017-06-11","0","0","0","0","0"
"","kolegjidardania","2017-06-10","42","44","0","0","2"
"","kugjilani","2017-06-10","36","36","0","4","6"
"","UniversitetiPrishtines","2017-06-10","0","0","0","0","0"
"","UGJFA","2017-06-10","0","0","0","0","0"
"","366223313437608","2017-06-10","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-06-10","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-06-10","0","0","0","0","0"
"","akademia.evolucion","2017-06-10","0","0","0","0","0"
"","AAB.edu","2017-06-10","0","0","0","0","0"
"","RITinKosovo","2017-06-10","0","0","0","0","0"
"","kolegjibiznesi","2017-06-10","0","0","0","0","0"
"","www.kolegjifama.eu","2017-06-10","0","0","0","0","0"
"","KolegjiGlobus","2017-06-10","0","0","0","0","0"
"","universitetiiliria","2017-06-10","0","0","0","0","0"
"","kolegji.ispe","2017-06-10","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-06-10","0","0","0","0","0"
"","RiinvestCollege","2017-06-10","0","0","0","0","0"
"","www.tempulli.org","2017-06-10","0","0","0","0","0"
"","UniversitetiUBT","2017-06-10","0","0","0","0","0"
"","KolegjiUniversi","2017-06-10","0","0","0","0","0"
"","universumcollege","2017-06-10","0","0","0","0","0"
"","Ibcmitrovica","2017-06-10","0","0","0","0","0"
"","366223313437608","2017-06-09","32","32","12","2","2"
"","AAB.edu","2017-06-09","232","232","4","6","4"
"","kolegji.ispe","2017-06-09","90","96","0","20","2"
"","KolegjiPjeterBudi","2017-06-09","28","28","0","0","6"
"","RITinKosovo","2017-06-09","12","12","2","14","2"
"","universitetiiliria","2017-06-09","360","362","2","40","10"
"","UniversitetiPrishtines","2017-06-09","285","285","0","6","3"
"","UniversitetiUBT","2017-06-09","178","178","0","0","6"
"","universumcollege","2017-06-09","526","530","228","50","4"
"","www.kolegjifama.eu","2017-06-09","30","30","0","0","6"
"","UGJFA","2017-06-09","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-06-09","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-06-09","0","0","0","0","0"
"","akademia.evolucion","2017-06-09","0","0","0","0","0"
"","kolegjibiznesi","2017-06-09","0","0","0","0","0"
"","kolegjidardania","2017-06-09","0","0","0","0","0"
"","kugjilani","2017-06-09","0","0","0","0","0"
"","KolegjiGlobus","2017-06-09","0","0","0","0","0"
"","RiinvestCollege","2017-06-09","0","0","0","0","0"
"","www.tempulli.org","2017-06-09","0","0","0","0","0"
"","KolegjiUniversi","2017-06-09","0","0","0","0","0"
"","Ibcmitrovica","2017-06-09","0","0","0","0","0"
"","AkademiaeKosovesperSiguriPublike","2017-06-08","624","626","8","10","8"
"","kolegji.ispe","2017-06-08","206","206","8","8","4"
"","KolegjiPjeterBudi","2017-06-08","18","18","0","0","2"
"","kugjilani","2017-06-08","8","8","0","2","2"
"","RiinvestCollege","2017-06-08","230","230","14","20","2"
"","RITinKosovo","2017-06-08","16","16","0","0","2"
"","UniversitetiPrishtines","2017-06-08","105","105","0","0","3"
"","UniversitetiUBT","2017-06-08","230","230","0","6","8"
"","universumcollege","2017-06-08","74","74","28","22","2"
"","www.kolegjifama.eu","2017-06-08","12","12","0","0","2"
"","UGJFA","2017-06-08","0","0","0","0","0"
